35|JAWA TIMUR
35.12.05.2002|Kendit
35.12.05.2003|Balung
35.12.05.2004|Tambak Ukir
35.12.05.2005|Rajekwesi
35.12.05.2006|Kukusan
35.12.05.2007|Klatakan
35.12.06|Panarukan
35.12.06.2001|Paowan
35.12.06.2002|Sumberkolak
35.12.06.2003|Wringinanom
35.12.06.2004|Kilensari
35.12.06.2005|Peleyan
35.12.06.2006|Alasmalang
35.12.06.2007|Duwet
35.12.06.2008|Gelung
35.12.07|Situbondo
35.12.07.1002|Patokan
35.12.07.1003|Dawuhan
35.12.07.2001|Kalibagor
35.12.07.2004|Kotakan
35.12.07.2005|Talkandang
35.12.07.2006|Olean
35.12.08|Panji
35.12.08.1002|Ardirejo
35.12.08.1007|Mimbaan
35.12.08.2001|Sliwung
35.12.08.2003|Battal
35.12.08.2004|Klampokan
35.12.08.2005|Juglangan
35.12.08.2006|Panji Kidul
35.12.08.2008|Panji Lor
35.12.08.2009|Tokelan
35.12.08.2010|Curah Jeru
35.12.08.2011|Tenggir
35.12.08.2012|Kayu Putih
35.12.09|Mangaran
35.12.09.2001|Tanjung Glugur
35.12.09.2002|Mangaran
35.12.09.2003|Tanjung Kamal
35.12.09.2004|Semiring
35.12.09.2005|Tanjung Pecinan
35.12.09.2006|Trebungan
35.12.10|Kapongan
35.12.10.2001|Kandang
35.12.10.2002|Curah Cotok
35.12.10.2003|Peleyan
35.12.10.2004|Wonokoyo
35.12.10.2005|Seletreng
35.12.10.2006|Landangan
35.12.10.2007|Kapongan
35.12.10.2008|Kesambirampak
35.12.10.2009|Gebangan
35.12.10.2010|Pokaan
35.12.11|Arjasa
35.12.11.2001|Kayumas
35.12.11.2002|Bayeman
35.12.11.2003|Ketowan
35.12.11.2004|Kedungdowo
35.12.11.2005|Jatisari
35.12.11.2006|Curah Tatal
35.12.11.2007|Arjasa
35.12.11.2008|Lamongan
35.12.12|Jangkar
35.12.12.2001|Sopet
35.12.12.2002|Curah Kalak
35.12.12.2003|Palangan
35.12.12.2004|Jangkar
35.12.12.2005|Gadingan
35.12.12.2006|Kumbangsari
35.12.12.2007|Pesanggrahan
35.12.12.2008|Agel
35.12.13|Asembagus
35.12.13.2001|Kedunglo
35.12.13.2002|Bantal
35.12.13.2003|Awar-awar
35.12.13.2004|Parante
35.12.13.2005|Trigonco
35.12.13.2006|Kertosari
35.12.13.2007|Mojosari
35.12.13.2008|Asembagus
35.12.13.2009|Gudang
35.12.13.2010|Wringin Anom
35.12.14|Banyuputih
35.12.14.2001|Wonorejo
35.12.14.2002|Sumberanyar
35.12.14.2003|Sumberejo
35.12.14.2004|Banyuputih
35.12.14.2005|Sumberwaru
35.12.15|Sumbermalang
35.12.15.2001|Tamankursi
35.12.15.2002|Sumberargo
35.12.15.2003|Tamansari
35.12.15.2004|Kalirejo
35.12.15.2005|Baderan
35.12.15.2006|Alastengah
35.12.15.2007|Taman
35.12.15.2008|Tlogosari
35.12.15.2009|Plalangan
35.12.16|Banyuglugur
35.12.16.2001|Lubawang
35.12.16.2002|Kalisari
35.12.16.2003|Tepos
35.12.16.2004|Selabanteng
35.12.16.2005|Banyuglugur
35.12.16.2006|Telempong
35.12.16.2007|Kalianget
35.12.17|Bungatan
35.12.17.2001|Patemon
35.12.17.2002|Sumbertengah
35.12.17.2003|Selowogo
35.12.17.2004|Mlandingan Wetan
35.12.17.2005|Bungatan
35.12.17.2006|Bletok
35.12.17.2007|Pasir Putih
35.13|KAB. PROBOLINGGO
35.13.01|Sukapura
35.13.01.2001|Ngadisari
35.13.01.2002|Wonotoro
35.13.01.2003|Jetak
35.13.01.2004|Ngadas
35.13.01.2005|Ngadirejo
35.13.01.2006|Sariwani
35.13.01.2007|Wonokerto
35.13.01.2008|Sapikerep
35.13.01.2009|Sukapura
35.13.01.2010|Pakel
35.13.01.2011|Kedasih
35.13.01.2012|Ngepung
35.13.02|Sumber
35.13.02.2001|Ledokombo
35.13.02.2002|Pandansari
35.13.02.2003|Sumber
35.13.02.2004|Wonokerso
35.13.02.2005|Gemito
35.13.02.2006|Tukul
35.13.02.2007|Sumberanom
35.13.02.2008|Cepoko
35.13.02.2009|Remba'an
35.13.03|Kuripan
35.13.03.2001|Wonoasri
35.13.03.2002|Jatisari
35.13.03.2003|Kedawung
35.13.03.2004|Karangrejo
35.13.03.2005|Resongo
35.13.03.2006|Menyono
35.13.03.2007|Wringinanom
35.13.04|Bantaran
35.13.04.2001|Gunungtugel
35.13.04.2002|Kedungrejo
35.13.04.2003|Patokan
35.13.04.2004|Bantaran
35.13.04.2005|Legundi
35.13.04.2006|Tempuran
35.13.04.2007|Kropak
35.13.04.2008|Besuk
35.13.04.2009|Kramatagung
35.13.04.2010|Karanganyar
35.13.05|Leces
35.13.05.2001|Malasankulon
35.13.05.2002|Tigasan Wetan
35.13.05.2003|Tigasan Kulon
35.13.05.2004|Pondok Wuluh
35.13.05.2005|Leces
35.13.05.2006|Sumberkedawung
35.13.05.2007|Kerpangan
35.13.05.2008|Clarak
35.13.05.2009|Jorongan
35.13.05.2010|Warujinggo
35.13.06|Banyuanyar
35.13.06.2001|Sentulan
35.13.06.2002|Gadingkulon
35.13.06.2003|Klenangkidul
35.13.06.2004|Klenanglor
35.13.06.2005|Alassapi
35.13.06.2006|Pendil
35.13.06.2007|Tarokan
35.13.06.2008|Liprak Wetan
35.13.06.2009|Liprak Kidul
35.13.06.2010|Liprak Kulon
35.13.06.2011|Banyuanyar Tengah
35.13.06.2012|Banyuanyar Kidul
35.13.06.2013|Gununggeni
35.13.06.2014|Blado Wetan
35.13.07|Tiris
35.13.07.2001|Andungbiru
35.13.07.2002|Tlogoargo
35.13.07.2003|Andungsari
35.13.07.2004|Tlogosari
35.13.07.2005|Ranugedang
35.13.07.2006|Tiris
35.13.07.2007|Segaran
35.13.07.2008|Ranuagung
35.13.07.2009|Jangkang
35.13.07.2010|Wedusan
35.13.07.2011|Racek
35.13.07.2012|Pesawahan
35.13.07.2013|Pedagangan
35.13.07.2014|Rejing
35.13.07.2015|Tegalwatu
35.13.07.2016|Tuluparari
35.13.08|Krucil
35.13.08.2001|Sumberduren
35.13.08.2002|Roto
35.13.08.2003|Kertosuko
35.13.08.2004|Tambelang
35.13.08.2005|Betek
35.13.08.2006|Krucil
35.13.08.2007|Guyangan
35.13.08.2008|Watupanjang
35.13.08.2009|Bermi
35.13.08.2010|Kalianan
35.13.08.2011|Plaosan
35.13.08.2012|Pandanaras
35.13.08.2013|Seneng
35.13.08.2014|Krobungan
35.13.09|Gading
35.13.09.2001|Batur
35.13.09.2002|Betek Taman
35.13.09.2003|Sentul
35.13.09.2004|Dandang
35.13.09.2005|Kertosono
35.13.09.2006|Prasi
35.13.09.2007|Duren
35.13.09.2008|Renteng
35.13.09.2009|Bulupadak
35.13.09.2010|Keben
35.13.09.2011|Gadingwetan
35.13.09.2012|Wangkal
35.13.09.2013|Nogosaren
35.13.09.2014|Mojolegi
35.13.09.2015|Sumbersecang
35.13.09.2016|Condong
35.13.09.2017|Jurangjero
35.13.09.2018|Kaliancar
35.13.09.2019|Ranuwurung
35.13.10|Pakuniran
35.13.10.2001|Ranon
35.13.10.2002|Kedungsumur
35.13.10.2003|Gunggungan Kidul
35.13.10.2004|Gunggungan Lor
35.13.10.2005|Petemon Kulon
35.13.10.2006|Pakuniran
35.13.10.2007|Alaspandan
35.13.10.2008|Sumberkembar
35.13.10.2009|Sogaan
35.13.10.2010|Glagah
35.13.10.2011|Bucor Kulon
35.13.10.2012|Bucor Wetan
35.13.10.2013|Bimo
35.13.10.2014|Kertonegoro
35.13.10.2015|Gondosuli
35.13.10.2016|Kalidandan
35.13.10.2017|Blimbing
35.13.11|Kotaanyar
35.13.11.2001|Sumber Centeng
35.13.11.2002|Sambirampak Kidul
35.13.11.2003|Sidomulyo
35.13.11.2004|Tambakukir
35.13.11.2005|Curahtemu
35.13.11.2006|Sidorejo
35.13.11.2007|Sambirampak Lor
35.13.11.2008|Kedungrejoso
35.13.11.2009|Talkandang
35.13.11.2010|Triwungan
35.13.11.2011|Sukorejo
35.13.11.2012|Pasembon
35.13.11.2013|Kotaanyar
35.13.12|Paiton
35.13.12.2001|Jabungsisir
35.13.12.2002|Jabungcandi
35.13.12.2003|Jabung Wetan
35.13.12.2004|Kalikajar Kulon
35.13.12.2005|Kalikajar Wetan
35.13.12.2006|Pandean
35.13.12.2007|Alastengah
35.13.12.2008|Sidodadi
35.13.12.2009|Randumerak
35.13.12.2010|Randutatah
35.13.12.2011|Karanganyar
35.13.12.2012|Plampang
35.13.12.2013|Petunjungan
35.13.12.2014|Taman
35.13.12.2015|Paiton
35.13.12.2016|Sukodadi
35.13.12.2017|Podokkelor
35.13.12.2018|Sumberanyar
35.13.12.2019|Sumberejo
35.13.12.2020|Bhinor
35.13.13|Besuk
35.13.13.2001|Bago
35.13.13.2002|Kecik
35.13.13.2003|Alasnyiur
35.13.13.2004|Sindetlami
35.13.13.2005|Jambangan
35.13.13.2006|Klampokan
35.13.13.2007|Matekan
35.13.13.2008|Krampilan
35.13.13.2009|Besukagung
35.13.13.2010|Besukkidul
35.13.13.2011|Sumurdalam
35.13.13.2012|Sindetanyar
35.13.13.2013|Randujalak
35.13.13.2014|Alastengah
35.13.13.2015|Alaskandang
35.13.13.2016|Alassumurlor
35.13.13.2017|Sumberan
35.13.14|Kraksaan
35.13.14.1003|Semampir
35.13.14.1005|Sidomukti
35.13.14.1007|Kraksaan Wetan
35.13.14.1008|Kandang Jati Kulon
35.13.14.1017|Patokan
35.13.14.2001|Kregenan
35.13.14.2002|Rondokuning
35.13.14.2004|Bulu
35.13.14.2006|Rangkang
35.13.14.2009|Kandang Jati Wetan
35.13.14.2010|Alassumur Kulon
35.13.14.2011|Sumberlele
35.13.14.2012|Tamansari
35.13.14.2013|Asembakor
35.13.14.2014|Kebonagung
35.13.14.2015|Sidopekso
35.13.14.2016|Kalibuntu
35.13.14.2018|Asembagus
35.13.15|Krejengan
35.13.15.2001|Temenggungan
35.13.15.2002|Patemon
35.13.15.2003|Jatiurip
35.13.15.2004|Opo Opo
35.13.15.2005|Kamalkuning
35.13.15.2006|Tanjungsari
35.13.15.2007|Krejengan
35.13.15.2008|Sentong
35.13.15.2009|Sumberkatimoho
35.13.15.2010|Karangren
35.13.15.2011|Rawan
35.13.15.2012|Seboro
35.13.15.2013|Kedungcaluk
35.13.15.2014|Widoro
35.13.15.2015|Gebangan
35.13.15.2016|Duwuhan
35.13.15.2017|Sokaan
35.13.16|Pejarakan
35.13.16.2001|Selogudig Kulon
35.13.16.2002|Selogudig Wetan
35.13.16.2003|Ketompen
35.13.16.2004|Karangbong
35.13.16.2005|Karangpranti
35.13.16.2006|Gejugan
35.13.16.2007|Karanggeger
35.13.16.2008|Tanjung
35.13.16.2009|Pejarakan Kulon
35.13.16.2010|Sukokerto
35.13.16.2011|Sukomulyo
35.13.16.2012|Penambangan
35.13.17|Maron
35.13.17.2001|Brabe
35.13.17.2002|Gerongan
35.13.17.2003|Maron Kidul
35.13.17.2004|Sumberdawe
35.13.17.2005|Sumberpoh
35.13.17.2006|Kedungsari
35.13.17.2007|Maron Kulon
35.13.17.2008|Maron Wetan
35.13.17.2009|Brani Kulon
35.13.17.2010|Satreyan
35.13.17.2011|Brani Wetan
35.13.17.2012|Puspan
35.13.17.2013|Wonorejo
35.13.17.2014|Brumbungan Kidul
35.13.17.2015|Pegalangan Kidul
35.13.17.2016|Suko
35.13.17.2017|Ganting Kulon
35.13.17.2018|Ganting Wetan
35.13.18|Gending
35.13.18.2001|Brumbungan Lor
35.13.18.2002|Jatiadi
35.13.18.2003|Klaseman
35.13.18.2004|Pesisir
35.13.18.2005|Bulang
35.13.18.2006|Randupitu
35.13.18.2007|Pikatan
35.13.18.2008|Sebaung
35.13.18.2009|Sumberkerang
35.13.18.2010|Banyuanyar Lor
35.13.18.2011|Curahsawo
35.13.18.2012|Pajurangan
35.13.18.2013|Gending
35.13.19|Dringu
35.13.19.2001|Watuwungkuk
35.13.19.2002|Sumbersuko
35.13.19.2003|Sumberagung
35.13.19.2004|Ngepoh
35.13.19.2005|Mrangonlawang
35.13.19.2006|Sekarkare
35.13.19.2007|Tamansari
35.13.19.2008|Tegalrejo
35.13.19.2009|Kalirejo
35.13.19.2010|Kedungdalem
35.13.19.2011|Kalisalam
35.13.19.2012|Randuputih
35.13.19.2013|Dringu
35.13.19.2014|Pabean
35.13.20|Tegalsiwalan
35.13.20.2001|Malesanwetan
35.13.20.2002|Gunungbekel
35.13.20.2003|Tegalsono
35.13.20.2004|Bulujarankidul
35.13.20.2005|Bulujaranlor
35.13.20.2006|Paras
35.13.20.2007|Tegalsiwalan
35.13.20.2008|Banjarsawah
35.13.20.2009|Sumberbulu
35.13.20.2010|Sumberkledung
35.13.20.2011|Bladokulon
35.13.20.2012|Tegalmojo
35.13.21|Sumberasih
35.13.21.2001|Sumberbendo
35.13.21.2002|Jangur
35.13.21.2003|Muneng
35.13.21.2004|Munengkidul
35.13.21.2005|Pohsangitleres
35.13.21.2006|Laweyan
35.13.21.2007|Sumurmati
35.13.21.2008|Mentor
35.13.21.2009|Ambulu
35.13.21.2010|Banjarsari
35.13.21.2011|Lemahkembar
35.13.21.2012|Pesisir
35.13.21.2013|Giliketapang
35.13.22|Wonomerto
35.13.22.2001|Sumberkare
35.13.22.2002|Patalan
35.13.22.2003|Jrebeng
35.13.22.2004|Wonorejo
35.13.22.2005|Tunggakcerme
35.13.22.2006|Pohsangit Tengah
35.13.22.2007|Pohsangit Lor
35.13.22.2008|Pohsangit Ngisor
35.13.22.2009|Sepuhgembol
35.13.22.2010|Kareng Kidul
35.13.22.2011|Kedungsupit
35.13.23|Tongas
35.13.23.2001|Sumberrejo
35.13.23.2002|Sumendi
35.13.23.2003|Bayeman
35.13.23.2004|Dungun
35.13.23.2005|Curahdringu
35.13.23.2006|Wringinanom
35.13.23.2007|Sumberkramat
35.13.23.2008|Tongaswetan
35.13.23.2009|Pamatan
35.13.23.2010|Klampok
35.13.23.2011|Tongaskulon
35.13.23.2012|Curahtulis
35.13.23.2013|Tambakrejo
35.13.23.2014|Tanjungrejo
35.13.24|Lumbang
35.13.24.2001|Sapih
35.13.24.2002|Negororejo
35.13.24.2003|Branggah
35.13.24.2004|Lambangkuning
35.13.24.2005|Wonogoro
35.13.24.2006|Palangbesi
35.13.24.2007|Boto
35.13.24.2008|Lumbang
35.13.24.2009|Tandonsentul
35.13.24.2010|Purut
35.14|KAB. PASURUAN
35.14.01|Purwodadi
35.14.01.2001|Gerbo
35.14.01.2002|Dawuhansengon
35.14.01.2003|Lebak Rejo
35.14.01.2004|Cowek
35.14.01.2005|Purwodadi
35.14.01.2006|Parerejo
35.14.01.2007|Gajahrejo
35.14.01.2008|Sentul
35.14.01.2009|Jatirejo
35.14.01.2010|Tambak Sari
35.14.01.2011|Pucang Sari
35.14.01.2012|Semut
35.14.01.2013|Capang
35.14.02|Tutur
35.14.02.2001|Ngadirejo
35.14.02.2002|Blarang
35.14.02.2003|Kayu Kebek
35.14.02.2004|Andono Sari
35.14.02.2005|Wonosari
35.14.02.2006|Gendro
35.14.02.2007|Tlogosari
35.14.02.2008|Tutur
35.14.02.2009|Pungging
35.14.02.2010|Kalipucang
35.14.02.2011|Sumber Pitu
35.14.02.2012|Ngembal
35.14.03|Puspo
35.14.03.2001|Kemiri
35.14.03.2002|Janjangwulung
35.14.03.2003|Palangsari
35.14.03.2004|Puspo
35.14.03.2005|Jimbaran
35.14.03.2006|Pusung Malang
35.14.03.2007|Keduwung
35.14.04|Lumbang
35.14.04.2001|Wonorejo
35.14.04.2002|Banjarimbo
35.14.04.2003|Welulang
35.14.04.2004|Watu Lumbung
35.14.04.2005|Panditan
35.14.04.2006|Bulu Kandang
35.14.04.2007|Lumbang
35.14.04.2008|Pancur
35.14.04.2009|Kronto
35.14.04.2010|Karang Asem
35.14.04.2011|Cukur Guling
35.14.04.2012|Karang Jati
35.14.05|Pasrepan
35.14.05.2001|Ngantungan
35.14.05.2002|Galih
35.14.05.2003|Petung
35.14.05.2004|Klakah
35.14.05.2005|Sibon
35.14.05.2006|Mangguan
35.14.05.2007|Ampel Sari
35.14.05.2008|Tempuran
35.14.05.2009|Sapulante
35.14.05.2010|Pohgedang
35.14.05.2011|Pasrepan
35.14.05.2012|Rejosalam
35.14.05.2013|Cengkrong
35.14.05.2014|Lemahbang
35.14.05.2015|Tambak Rejo
35.14.05.2016|Pohgading
35.14.05.2017|Jogorepuh
35.14.06|Kejayan
35.14.06.1024|Kejayan
35.14.06.2001|Oro Oro Puleh
35.14.06.2002|Kedungpengaron
35.14.06.2003|Benerwojo
35.14.06.2004|Cobanjoyo
35.14.06.2005|Kepuh
35.14.06.2006|Lorokan
35.14.06.2007|Klangrong
35.14.06.2008|Linggo
35.14.06.2009|Ambal Ambil
35.14.06.2010|Kedemungan
35.14.06.2011|Wrati
35.14.06.2012|Pacar Keling
35.14.06.2013|Luwuk
35.14.06.2014|Sumber Suko
35.14.06.2015|Sumber Banteng
35.14.06.2016|Kurung
35.14.06.2017|Tanggulangin
35.14.06.2018|Randugong
35.14.06.2019|Wangkalwetan
35.14.06.2020|Klinter
35.14.06.2021|Tundosuro/Tundosor o
35.14.06.2022|Ketangirejo
35.14.06.2023|Patebon
35.14.06.2025|Sladi
35.14.07|Wonorejo
35.14.07.2001|Karangmenggah
35.14.07.2002|Karangjatianyar
35.14.07.2003|Pakijangan
35.14.07.2004|Cobanblimbing
35.14.07.2005|Wonorejo
35.14.07.2006|Wonosari
35.14.07.2007|Tamansari
35.14.07.2008|Jati Gunting
35.14.07.2009|Rebono
35.14.07.2010|Karangsono
35.14.07.2011|Kendangdukuh
35.14.07.2012|Karangasem
35.14.07.2013|Kluwut
35.14.07.2014|Sambisirah
35.14.07.2015|Lebak Sari
35.14.08|Purwosari
35.14.08.1006|Purwosari
35.14.08.2001|Sumberrejo
35.14.08.2002|Sekarmojo
35.14.08.2003|Tejowangi
35.14.08.2004|Kertosari
35.14.08.2005|Martopuro
35.14.08.2007|Sengonagung
35.14.08.2008|Pager
35.14.08.2009|Cendono
35.14.08.2010|Karangrejo
35.14.08.2011|Sumbersuko
35.14.08.2012|Pucang Sari
35.14.08.2013|Kayoman
35.14.08.2014|Sukodermo
35.14.08.2015|Bakalan
35.14.09|Sukorejo
35.14.09.2001|Gunting
35.14.09.2002|Pakukerto
35.14.09.2003|Glagahsari
35.14.09.2004|Sukorejo
35.14.09.2005|Karangsono
35.14.09.2006|Sebandung
35.14.09.2007|Dukuhsari
35.14.09.2008|Lecari
35.14.09.2009|Lemahbang
35.14.09.2010|Ngadimulyo
35.14.09.2011|Tanjungarum
35.14.09.2012|Suwayuwo
35.14.09.2013|Mojotengah
35.14.09.2014|Kalirejo
35.14.09.2015|Candibinangun
35.14.09.2016|Kenduruan
35.14.09.2017|Sukorame
35.14.09.2018|Curahrejo
35.14.09.2019|Wonokerto
35.14.10|Prigen
35.14.10.1007|Ledug
35.14.10.1008|Pecalukan
35.14.10.1009|Prigen
35.14.10.2001|Jatirejo
35.14.10.2002|Watuagung
35.14.10.2003|Dayurejo
35.14.10.2004|Bulukandang
35.14.10.2005|Ketanireng
35.14.10.2006|Sukolelo
35.14.10.2010|Lumbangrejo
35.14.10.2011|Sukoreno
35.14.10.2012|Sekarjoho
35.14.10.2013|Gambiran
35.14.10.2014|Candiwates
35.14.11|Pandaan
35.14.11.1006|Kutorejo
35.14.11.1007|Jogosari
35.14.11.1008|Petungasri
35.14.11.1011|Pandaan
35.14.11.2001|Plintahan
35.14.11.2002|Durensewu
35.14.11.2003|Karangjati
35.14.11.2004|Wedoro
35.14.11.2005|Tunggulwulung
35.14.11.2009|Sumbergedang
35.14.11.2010|Tawangrejo
35.14.11.2012|Nogosari
35.14.11.2013|Kebonwaris
35.14.11.2014|Sebani
35.14.11.2015|Banjarsari
35.14.11.2016|Banjarkejen
35.14.11.2017|Kemirisewu
35.14.11.2018|Sumberrejo
35.14.12|Gempol
35.14.12.2001|Wonosunyo
35.14.12.2002|Sumbersuko
35.14.12.2003|Wonosari
35.14.12.2004|Kepulungan
35.14.12.2005|Randupitu
35.14.12.2006|Ngerong
35.14.12.2007|Karangrejo
35.14.12.2008|Bulusari
35.14.12.2009|Jeruk Purut
35.14.12.2010|Watukosek
35.14.12.2011|Carat
35.14.12.2012|Kejapanan
35.14.12.2013|Winong
35.14.12.2014|Legok
35.14.12.2015|Gempol
35.14.13|Beji
35.14.13.1013|Glanggang
35.14.13.1014|Pagak
35.14.13.2001|Baujeng
35.14.13.2002|Ngembe
35.14.13.2003|Kenep
35.14.13.2004|Sidowayah
35.14.13.2005|Gajahrejo
35.14.13.2006|Gunung Gangsir
35.14.13.2007|Wonokoyo
35.14.13.2008|Gunungsari
35.14.13.2009|Cangkringmalang
35.14.13.2010|Kedungringin
35.14.13.2011|Kedungboto
35.14.13.2012|Beji
35.14.14|Bangil
35.14.14.1001|Kolursari
35.14.14.1002|Kiduldalem
35.14.14.1003|Pogar
35.14.14.1004|Kauman
35.14.14.1005|Bendomungal
35.14.14.1006|Kersikan
35.14.14.1007|Gempeng
35.14.14.1008|Dermo
35.14.14.1009|Latek
35.14.14.1012|Kalianyar
35.14.14.1014|Kalirejo
35.14.14.2010|Masangan
35.14.14.2011|Raci
35.14.14.2013|Manaruwi
35.14.14.2015|Tambakan
35.14.15|Rembang
35.14.15.2001|Kalisat
35.14.15.2002|Tampung
35.14.15.2003|Pajaran
35.14.15.2004|Siyar
35.14.15.2005|Genengwaru
35.14.15.2006|Kanigoro
35.14.15.2007|Sumberglagah
35.14.15.2008|Krengih
35.14.15.2009|Rembang
35.14.15.2010|Oro-Orobulu
35.14.15.2011|Kedung Banteng
35.14.15.2012|Oro-Oro Ombowetan
35.14.15.2013|Oro-Oro Ombokulon
35.14.15.2014|Pekoren
35.14.15.2015|Pejangkungan
35.14.15.2016|Pandean
35.14.15.2017|Mojoparon
35.14.16|Kraton
35.14.16.2001|Pukul
35.14.16.2002|Gambirkuning
35.14.16.2003|Mulyorejo
35.14.16.2004|Kebotohan
35.14.16.2005|Ngabar
35.14.16.2006|Slambrit
35.14.16.2007|Jeruk
35.14.16.2008|Klampisrejo
35.14.16.2009|Plinggisan
35.14.16.2010|Tambaksari
35.14.16.2011|Dhompo
35.14.16.2012|Ngempit
35.14.16.2013|Sidogiri
35.14.16.2014|Karanganyar
35.14.16.2015|Selotambak
35.14.16.2016|Curahrejo
35.14.16.2017|Rejosari
35.14.16.2018|Asem Kandang
35.14.16.2019|Tambak Rejo
35.14.16.2020|Kalirejo
35.14.16.2021|Semare
35.14.16.2022|Kraton
35.14.16.2023|Pulokerto
35.14.16.2024|Bendungan
35.14.16.2025|Gerongan
35.14.17|Pohjentrek
35.14.17.2001|Susukan Rejo
35.14.17.2002|Warungdowo
35.14.17.2003|Pleret
35.14.17.2004|Parasrejo
35.14.17.2005|Logowok
35.14.17.2006|Tidu
35.14.17.2007|Sungiwetan
35.14.17.2008|Sungikulon
35.14.17.2009|Sukorejo
35.14.18|Gondangwetan
35.14.18.1016|Gondang Wetan
35.14.18.2001|Tebas
35.14.18.2002|Brambang
35.14.18.2003|Bayeman
35.14.18.2004|Kebon Candi
35.14.18.2005|Tenggilis Rejo
35.14.18.2006|Wonojati
35.14.18.2007|Wonosari
35.14.18.2008|Kersikan
35.14.18.2009|Karangsentul
35.14.18.2010|Gayam
35.14.18.2011|Lajuk
35.14.18.2012|Kalirejo
35.14.18.2013|Pateguhan
35.14.18.2014|Grogol
35.14.18.2015|Pekangkungan
35.14.18.2017|Ranggeh
35.14.18.2018|Sekar Putih
35.14.18.2019|Bajangan
35.14.18.2020|Gondangrejo
35.14.19|Winongan
35.14.19.2001|Minggir
35.14.19.2002|Karang Tengah
35.14.19.2003|Kedungrejo
35.14.19.2004|Umbulan
35.14.19.2005|Sidepan
35.14.19.2006|Sruwi
35.14.19.2007|Jeladri
35.14.19.2008|Sumberrejo
35.14.19.2009|Prodo
35.14.19.2010|Lebak
35.14.19.2011|Menyarik
35.14.19.2012|Kandung
35.14.19.2013|Mendalan
35.14.19.2014|Penataan
35.14.19.2015|Winongan Kidul
35.14.19.2016|Bandaran
35.14.19.2017|Winongan Lor
35.14.19.2018|Gading
35.14.20|Grati
35.14.20.1005|Gratitunon
35.14.20.2001|Kebonrejo
35.14.20.2002|Karanglo
35.14.20.2003|Rebalas
35.14.20.2004|Plososari
35.14.20.2006|Kalipang
35.14.20.2007|Trewung
35.14.20.2008|Kambinganrejo
35.14.20.2009|Karangkliwon
35.14.20.2010|Kedawungkulon
35.14.20.2011|Kedawungwetan
35.14.20.2012|Sumberagung
35.14.20.2013|Ranuklindungan
35.14.20.2014|Sumberdawesari
35.14.20.2015|Cukurguling
35.14.21|Nguling
35.14.21.2001|Sanganom
35.14.21.2002|Sebalong
35.14.21.2003|Wotgalih
35.14.21.2004|Watestani
35.14.21.2005|Nguling
35.14.21.2006|Sedarum
35.14.21.2007|Dandanggendis
35.14.21.2008|Sumberanyar
35.14.21.2009|Sudimulyo
35.14.21.2010|Penunggul
35.14.21.2011|Mlaten
35.14.21.2012|Kedawang
35.14.21.2013|Randuati
35.14.21.2014|Kapasan
35.14.21.2015|Watuprapat
35.14.22|Lekok
35.14.22.2001|Rowogempol
35.14.22.2002|Gejugjati
35.14.22.2003|Alas Tlogo
35.14.22.2004|Balonganyar
35.14.22.2005|Branang
35.14.22.2006|Tampung
35.14.22.2007|Tambaklekok
35.14.22.2008|Jatirejo
35.14.22.2009|Pasinan
35.14.22.2010|Wates
35.14.22.2011|Semedusari
35.14.23|Rejoso
35.14.23.2001|Sadengrejo
35.14.23.2002|Pandanrejo
35.14.23.2003|Ketegan
35.14.23.2004|Toyaning
35.14.23.2005|Arjosari
35.14.23.2006|Kawisrejo
35.14.23.2007|Rejoso Kidul
35.14.23.2008|Manikrejo
35.14.23.2009|Karangpandan
35.14.23.2010|Sambirejo
35.14.23.2011|Kedungbako
35.14.23.2012|Rejoso Lor
35.14.23.2013|Patuguhan
35.14.23.2014|Kemantren Rejo
35.14.23.2015|Segoropuro
35.14.23.2016|Jarangan
35.14.24|Tosari
35.14.24.2001|Mororejo
35.14.24.2002|Podokoyo
35.14.24.2003|Ngadiwono
35.14.24.2004|Tosari
35.14.24.2005|Wonokitri
35.14.24.2006|Baledono
35.14.24.2007|Sedaeng
35.14.24.2008|Kandangan
35.15|KAB. SIDOARJO
35.15.01|Tarik
35.15.01.2001|Miriprowo
35.15.01.2002|Kedungbocok
35.15.01.2003|Singogalih
35.15.01.2004|Tarik
35.15.01.2005|Mergobener
35.15.01.2006|Mergosari
35.15.01.2007|Kendalsewu
35.15.01.2008|Klantingsari
35.15.01.2009|Kalimati
35.15.01.2010|Gempolklutuk
35.15.01.2011|Banjarwungu
35.15.01.2012|Balongmacekan
35.15.01.2013|Gampingrowo
35.15.01.2014|Sebani
35.15.01.2015|Kramattemanggung
35.15.01.2016|Mindugading
35.15.01.2017|Kemuning
35.15.01.2018|Janti
35.15.01.2019|Segodobancang
35.15.01.2020|Kedinding
35.15.02|Prambon
35.15.02.2001|Prambon
35.15.02.2002|Kajartengguli
35.15.02.2003|Gedangrowo
35.15.02.2004|Wirobiting
35.15.02.2005|Simpang
35.15.02.2006|Bulang
35.15.02.2007|Gampang
35.15.02.2008|Jatikalang
35.15.02.2009|Jatialun-alun
35.15.02.2010|Pejangkungan
35.15.02.2011|Kedungsugo
35.15.02.2012|Kedungwonokerto
35.15.02.2013|Bendotretek
35.15.02.2014|Wonoplintahan
35.15.02.2015|Kedungkembar
35.15.02.2016|Jedongcangkring
35.15.02.2017|Cangkringturi
35.15.02.2018|Simogirang
35.15.02.2019|Temu
